TestName,TestActions,Disable,Input,Output,Timeout,Retries,AdditionalParameters,ExitEarly,SetPoison,Commands,FA,Condition,Notes
,Common:regexParseNumber,,(PCIeEnum_S5e_resp),,,,"{""subsubtestname"": ""s5e_lane_1_ew_ps"",""pattern"": ""s5e_lane_1_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_S5e_resp),,,,"{""subsubtestname"": ""s5e_lane_1_eh_ticks"",""pattern"": ""s5e_lane_1_eh_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_S5e_resp),,,,"{""subsubtestname"": ""s5e_lane_1_ew_ticks"",""pattern"": ""s5e_lane_1_ew_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_S5e_resp),,,,"{""subsubtestname"": ""s5e_lane_1_leftright_2min_ew_ps"",""pattern"": ""s5e_lane_1_leftright_2min_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_S5e_resp),,,,"{""subsubtestname"": ""s5e_resultcode"",""pattern"": ""s5e_resultcode\\s+->\\s+(-?[0-9.]+)""}",,,,,,
PCIeEnum_Ans3,Common:sendCmdAndCreateRecord,,,,500,,"{""dutPluginName"":""dut""}",,,"upy nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\main.py --end_point ans3 --result_path ""nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\ans3_logs""",,,
,Common:sendCmdAndCreateRecord,,,,10,,"{""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\ans3_logs\\run_1_eye_diagram_lane0.txt",,,
,Common:sendCmdAndCreateRecord,,,,10,,"{""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\ans3_logs\\run_1_eye_diagram_lane1.txt",,,
,Common:sendCmdAndCreateRecord,,,(PCIeEnum_Ans3_resp),10,,"{""subsubtestname"": ""ans3_Test_Result"", ""expect"": "":-)"",""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\ans3_logs\\results.txt",,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_north_ticks"",""pattern"": ""ans3_lane_0_north_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_south_ticks"",""pattern"": ""ans3_lane_0_south_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_east_ticks"",""pattern"": ""ans3_lane_0_east_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_west_ticks"",""pattern"": ""ans3_lane_0_west_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_eh_mv"",""pattern"": ""ans3_lane_0_eh_mv\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_ew_ps"",""pattern"": ""ans3_lane_0_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_eh_ticks"",""pattern"": ""ans3_lane_0_eh_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_ew_ticks"",""pattern"": ""ans3_lane_0_ew_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_0_leftright_2min_ew_ps"",""pattern"": ""ans3_lane_0_leftright_2min_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_north_ticks"",""pattern"": ""ans3_lane_1_north_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_south_ticks"",""pattern"": ""ans3_lane_1_south_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_east_ticks"",""pattern"": ""ans3_lane_1_east_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_west_ticks"",""pattern"": ""ans3_lane_1_west_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_eh_mv"",""pattern"": ""ans3_lane_1_eh_mv\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_ew_ps"",""pattern"": ""ans3_lane_1_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_eh_ticks"",""pattern"": ""ans3_lane_1_eh_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_ew_ticks"",""pattern"": ""ans3_lane_1_ew_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_lane_1_leftright_2min_ew_ps"",""pattern"": ""ans3_lane_1_leftright_2min_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,HAS_TWO_STORAGE_DEVICE==TRUE,
,Common:regexParseNumber,,(PCIeEnum_Ans3_resp),,,,"{""subsubtestname"": ""ans3_resultcode"",""pattern"": ""ans3_resultcode\\s+->\\s+(-?[0-9.]+)""}",,,,,,
PCIeEnum_Wifi,Common:sendCmdAndCreateRecord,,,,500,,"{""dutPluginName"":""dut""}",,,"upy nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\main.py --end_point pcie --device wifi --result_path ""nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\pcie0_logs""",,,
,Common:sendCmdAndCreateRecord,,,,10,,"{""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\pcie0_logs\\run_1_eye_diagram_lane0.txt",,,
,Common:sendCmdAndCreateRecord,,,(PCIeEnum_Wifi_resp),10,,"{""subsubtestname"": ""PCIE0_Test_Result"", ""expect"": "":-)"",""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\pcie0_logs\\results.txt",,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_cs"",""pattern"": ""pcie_0_lane:0_cs\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_rs"",""pattern"": ""pcie_0_lane:0_rs\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_h1"",""pattern"": ""pcie_0_lane:0_h1\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_h2"",""pattern"": ""pcie_0_lane:0_h2\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_h3"",""pattern"": ""pcie_0_lane:0_h3\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_h4"",""pattern"": ""pcie_0_lane:0_h4\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_h5"",""pattern"": ""pcie_0_lane:0_h5\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_aus_eq_ctrl_raw_cap_dclk_pos_raw"",""pattern"": ""pcie_0_lane:0_aus_eq_ctrl_raw_cap_dclk_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_aus_eq_ctrl_raw_cap_dclkb_pos_raw"",""pattern"": ""pcie_0_lane:0_aus_eq_ctrl_raw_cap_dclkb_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0_aus_eq_ctrl_raw_cap_xclk_pos_raw"",""pattern"": ""pcie_0_lane:0_aus_eq_ctrl_raw_cap_xclk_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane:0aus_eq_ctrl_raw_cap_xclkb_pos_raw"",""pattern"": ""pcie_0__:0_aus_eq_ctrl_raw_cap_dclk_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane_0_north_ticks"",""pattern"": ""pcie_0_r0_lane_0_north_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane_0_south_ticks"",""pattern"": ""pcie_0_r0_lane_0_south_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane_0_east_ticks"",""pattern"": ""pcie_0_r0_lane_0_east_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane_0_west_ticks"",""pattern"": ""pcie_0_r0_lane_0_west_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane_0_eh_mv"",""pattern"": ""pcie_0_r0_lane_0_eh_mv\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_lane_0_ew_ps"",""pattern"": ""pcie_0_r0_lane_0_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE0_resultcode"",""pattern"": ""pcie_0__resultcode\\s+->\\s+(-?[0-9.]+)""}",,,,,,
PCIeEnum_Baseband,Common:sendCmdAndCreateRecord,,,,500,,"{""dutPluginName"":""dut""}",,,"upy nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\main.py --end_point pcie --device baseband --result_path ""nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\pcie1_logs""",,,
,Common:sendCmdAndCreateRecord,,,,10,,"{""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\pcie1_logs\\run_1_eye_diagram_lane0.txt",,,
,Common:sendCmdAndCreateRecord,,,(PCIeEnum_Wifi_resp),10,,"{""subsubtestname"": ""PCIE1_Test_Result"", ""expect"": "":-)"",""dutPluginName"":""dut""}",,,"cat nandfs:\\AppleInternal\\Diags\\Logs\\Smokey\\AEMTools\\pcie1_logs\\results.txt",,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_cs"",""pattern"": ""pcie_1_lane:0_cs\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_rs"",""pattern"": ""pcie_1_lane:0_rs\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_h1"",""pattern"": ""pcie_1_lane:0_h1\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_h2"",""pattern"": ""pcie_1_lane:0_h2\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_h3"",""pattern"": ""pcie_1_lane:0_h3\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_h4"",""pattern"": ""pcie_1_lane:0_h4\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_h5"",""pattern"": ""pcie_1_lane:0_h5\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_aus_eq_ctrl_raw_cap_dclk_pos_raw"",""pattern"": ""pcie_1_lane:0_aus_eq_ctrl_raw_cap_dclk_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_aus_eq_ctrl_raw_cap_dclkb_pos_raw"",""pattern"": ""pcie_1_lane:0_aus_eq_ctrl_raw_cap_dclkb_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0_aus_eq_ctrl_raw_cap_xclk_pos_raw"",""pattern"": ""pcie_1_lane:0_aus_eq_ctrl_raw_cap_xclk_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane:0aus_eq_ctrl_raw_cap_xclkb_pos_raw"",""pattern"": ""pcie_1_lane:0_aus_eq_ctrl_raw_cap_dclk_pos_raw\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane_0_north_ticks"",""pattern"": ""pcie_1_lane_0_north_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane_0_south_ticks"",""pattern"": ""pcie_1_lane_0_south_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane_0_east_ticks"",""pattern"": ""pcie_1_lane_0_east_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane_0_west_ticks"",""pattern"": ""pcie_1_lane_0_west_ticks\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane_0_eh_mv"",""pattern"": ""pcie_1_lane_0_eh_mv\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_lane_0_ew_ps"",""pattern"": ""pcie_1_lane_0_ew_ps\\s+->\\s+(-?[0-9.]+)""}",,,,,,
,Common:regexParseNumber,,(PCIeEnum_Wifi_resp),,,,"{""subsubtestname"": ""PCIE1_resultcode"",""pattern"": ""pcie_1__resultcode\\s+->\\s+(-?[0-9.]+)""}",,,,,,
Info_2,Common:sendCmdAndCreateRecord,,,(nanduid_resp),3,,"{""subsubtestname"": ""NANDUID""}",,,nanduid,,,"reading the NANDUID"
,Common:parseMSP,,(nanduid_resp),,,,"{""subsubtestname"": ""Parse_MSP""}",,,,,,"Parse and create MSP_[i]_CH_[i]_Die_[i] records"
,Common:sendCmdAndCreateRecord,,,"(csid_result),(nandcsid_resp)",10,,"{""subsubtestname"": ""NAND_CSID"",""pattern"": ""NANDID = ([0-9A-Za-z]+);"",""target"":""match""}",,,nandcsid,,,"NAND csid"
,Common:parseFCE,,(nandcsid_resp),,,,"{""subsubtestname"": ""Parse_FCE""}",,,,,,"Parse and create FCE[i] records"
,Common:regexParseString,,(nandcsid_resp),,,,"{""subsubtestname"": ""NAND_ID"",""pattern"": ""FCE0 = ([0-9A-Za-z]+)"",""attribute"":""NAND_ID""}",,,,,,NANDInfo
,Common:regexParseString,,(nandcsid_resp),,,,"{""subsubtestname"": ""NAND_CS"",""pattern"": ""NANDCS = ([0-9A-Za-z =]+)"",""attribute"":""NAND_CS""}",,,,,,NANDInfo
,Common:sendCmdAndCreateRecord,,,"(nand_vendor),(NANDInfoTool_resp)",10,,"{""subsubtestname"": ""NAND_Vendor"",""pattern"": ""Vendor:\\s+([A-Za-z]+)"",""attribute"":""NAND_VENDOR""}",,,NANDInfoTool,,,NANDInfo
,Common:regexParseString,,(NANDInfoTool_resp),,,,"{""subsubtestname"": ""NAND_Capacity"",""pattern"": ""Capacity:\\s+([0-9]+GB)"",""attribute"":""NAND_CAPACITY""}",,,,,,NANDInfo
,Common:regexParseString,,(NANDInfoTool_resp),,,,"{""subsubtestname"": ""NAND_Die_Name"",""pattern"": ""Die Name:\\s+([0-9A-Za-z_]+)"",""attribute"":""NAND_Die_Name""}",,,,,,NANDInfo
,Common:regexParseString,,(NANDInfoTool_resp),,,,"{""subsubtestname"": ""NAND_Controller_UID"",""pattern"": ""Controller UID:\\s+([0-9A-Za-z]+)"",""attribute"":""NAND_Controller_UID""}",,,,,,NANDInfo
,Common:regexParseString,,(NANDInfoTool_resp),,,,"{""subsubtestname"": ""NAND_TYPE"",""pattern"": ""Chip ID:\\s+([0-9A-Za-z]+)"",""attribute"":""NAND_TYPE""}",,,,,,"reading the NAND_TYPE"
,Common:regexParseString,,(NANDInfoTool_resp),,,,"{""subsubtestname"": ""NAND_Cell_Type"",""pattern"": ""Cell Type:\\s+([A-Za-z]+)"",""attribute"":""NAND_Cell_Type""}",,,,,,NANDInfo
,Common:sendCmdAndCreateRecord,,,"(nand_model_number),(nandgetidentify_resp)",10,,"{""subsubtestname"": ""NAND_Model_Number"",""pattern"": ""Model number\\s+: ([0-9A-Za-z ]+)"",""attribute"":""NAND_Model_Number""}",,,"nand --get Identify",,,NANDInfo
,Common:regexParseString,,(nandgetidentify_resp),,,,"{""subsubtestname"": ""NAND_FW_Revision"",""pattern"": ""Firmware version\\s+: ([0-9\\.]+)"",""attribute"":""NAND_FW_Revision""}",,,,,,NANDInfo
,Common:regexParseString,,(nandgetidentify_resp),,,,"{""subsubtestname"": ""NAND_MSP_Revision"",""pattern"": ""MSP revision\\s+: ([0-9\\.]+)"",""attribute"":""NAND_MSP_Revision""}",,,,,,NANDInfo
,Common:sendCmdAndCreateRecord,,,(nandsize_resp),5,,,,,nandsize,,,NANDInfo
,Common:getStorageSize,,(nandsize_resp),[NAND_SIZE],,,"{""subsubtestname"": ""NAND_Size"",""pattern"":""NAND SIZE :(0x[0-9A-Za-z]+)"",""attribute"":""NAND_SIZE"",""divisor"":""976562.5""}",,,,,,NAND_SIZE=value*1024/1e9
,Common:versionCompare,,"[MLB_Num],[BOARD_ID],[NAND_SIZE],[MEMORY_SIZE]",,,,"{""subsubtestname"": ""EEEE_CODE_Compare"",""comparekey"":""EEEE_CODE""}",,,,,,EEEE_CODE_Compare
Info_GBBTest_1,Common:sendCmdAndCreateRecord,,,,15,,"{""subsubtestname"": ""NAND_DEBUG_TEST_BEGIN""}",,,"upy nandfs:\AppleInternal\Diags\Python\lib\test\nand.py -d",,,NANDDebugTest
Info_GBBTest_2,Common:sendCmdAndCreateRecord,,,[GBB_Test_resp],15,,"{""subsubtestname"":""NAND_DEBUG_TEST_END""}",,,"upy nandfs:\AppleInternal\Diags\Python\lib\test\nand.py -d",,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_VERTICAL_ORPHAN"", ""values"": ""2063&1""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_VERTICAL_DESTINATION"", ""values"": ""2063&2""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_SKINNY"", ""values"": ""2063&3""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_LAST_DEFECT"", ""values"": ""2063&8""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UNEXPECTED_BLANK"", ""values"": ""2063&15""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_SKINNY_DONOR"", ""values"": ""2063&16""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_RXBURN_REL_REFRESH"", ""values"": ""2063&17""}",,,,,,NANDDebugTest
,Common:nandParse,,[GBB_Test_resp],,,,"{""subsubtestname"": ""NAND_UTIL_RETIRE"", ""values"": ""2063&18""}",,,,,,NANDDebugTest
